productType,variantId,sku,prices,tax,categories,images,name.en,description.en,slug.en,metaTitle.en,metaDescription.en,metaKeywords.en,name.de,description.de,slug.de,metaTitle.de,metaDescription.de,metaKeywords.de,name.it,description.it,slug.it,metaTitle.it,metaDescription.it,metaKeywords.it,creationDate,articleNumberManufacturer,articleNumberMax,matrixId,baseId,designer,madeInItaly,completeTheLook,commonSize,size,color,colorFreeDefinition.en,details.en,colorFreeDefinition.de,details.de,colorFreeDefinition.it,details.it,style,gender,season,isOnStock,isLook,lookProducts,seasonNew,variantKey,excludedInStore,publish
main,1,M0E0000000001,EUR 17000;USD 18700,standard,Sale>Men>Shoes;Men>Shoes>Sneakers,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,Sneakers New Balance multi,,newbalance-sneakers-MT980BB-multi,,,,Sneakers New Balance multi,,newbalance-sneakers-MT980BB-multi,,,,,,,,,,,MT980 BB,79560,M0E20000000E1AZ,79560,newbalance,no,,39,5,black,multi,,multi,,,,business,men,s15,,,,,M0E0000000001,uk,TRUE
,401,M0E0000000401,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BC,79560,newbalance,no,,45.5,11.5,white,multi,,multi,,,,sporty,men,s15,,,,,M0E0000000401,,TRUE
,402,M0E0000000402,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BC,79560,newbalance,no,,45.5,11.5,white,multi,,multi,,,,evening,men,s15,,,,,M0E0000000402,,TRUE
,403,M0E0000000403,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BC,79560,newbalance,no,,45.5,11.5,blue,multi,,multi,,,,business,men,s15,,,,,M0E0000000403,,TRUE
,404,M0E0000000404,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BC,79560,newbalance,no,,45.5,11.5,blue,multi,,multi,,,,sporty,men,s15,,,,,M0E0000000404,,TRUE
,405,M0E0000000405,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BC,79560,newbalance,no,,45.5,11.5,blue,multi,,multi,,,,evening,men,s15,,,,,M0E0000000405,,TRUE
,406,M0E0000000406,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BC,79560,newbalance,no,,45.5,11.5,brown,multi,,multi,,,,business,men,s15,,,,,M0E0000000406,,TRUE
,407,M0E0000000407,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BC,79560,newbalance,no,,45.5,11.5,brown,multi,,multi,,,,sporty,men,s15,,,,,M0E0000000407,,TRUE
,408,M0E0000000408,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BC,79560,newbalance,no,,45.5,11.5,brown,multi,,multi,,,,evening,men,s15,,,,,M0E0000000408,,TRUE
,409,M0E0000000409,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BC,79560,newbalance,no,,45.5,11.5,turquoise,multi,,multi,,,,business,men,s15,,,,,M0E0000000409,,TRUE
,410,M0E0000000410,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BC,79560,newbalance,no,,45.5,11.5,turquoise,multi,,multi,,,,sporty,men,s15,,,,,M0E0000000410,,TRUE
,411,M0E0000000411,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BC,79560,newbalance,no,,45.5,11.5,turquoise,multi,,multi,,,,evening,men,s15,,,,,M0E0000000411,,TRUE
,412,M0E0000000412,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BC,79560,newbalance,no,,45.5,11.5,petrol,multi,,multi,,,,business,men,s15,,,,,M0E0000000412,,TRUE
,413,M0E0000000413,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BC,79560,newbalance,no,,45.5,11.5,petrol,multi,,multi,,,,sporty,men,s15,,,,,M0E0000000413,,TRUE
,414,M0E0000000414,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BC,79560,newbalance,no,,45.5,11.5,petrol,multi,,multi,,,,evening,men,s15,,,,,M0E0000000414,,TRUE
,415,M0E0000000415,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BC,79560,newbalance,no,,45.5,11.5,green,multi,,multi,,,,business,men,s15,,,,,M0E0000000415,,TRUE
,416,M0E0000000416,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BC,79560,newbalance,no,,45.5,11.5,green,multi,,multi,,,,sporty,men,s15,,,,,M0E0000000416,,TRUE
,417,M0E0000000417,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BC,79560,newbalance,no,,45.5,11.5,green,multi,,multi,,,,evening,men,s15,,,,,M0E0000000417,,TRUE
,418,M0E0000000418,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BC,79560,newbalance,no,,45.5,11.5,red,multi,,multi,,,,business,men,s15,,,,,M0E0000000418,,TRUE
,419,M0E0000000419,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BC,79560,newbalance,no,,45.5,11.5,red,multi,,multi,,,,sporty,men,s15,,,,,M0E0000000419,,TRUE
,420,M0E0000000420,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BC,79560,newbalance,no,,45.5,11.5,red,multi,,multi,,,,evening,men,s15,,,,,M0E0000000420,,TRUE
,421,M0E0000000421,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BD,79560,newbalance,no,,46,12,black,multi,,multi,,,,business,men,s15,,,,,M0E0000000421,,TRUE
,422,M0E0000000422,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BD,79560,newbalance,no,,46,12,black,multi,,multi,,,,sporty,men,s15,,,,,M0E0000000422,,TRUE
,423,M0E0000000423,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BD,79560,newbalance,no,,46,12,black,multi,,multi,,,,evening,men,s15,,,,,M0E0000000423,,TRUE
,424,M0E0000000424,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BD,79560,newbalance,no,,46,12,grey,multi,,multi,,,,business,men,s15,,,,,M0E0000000424,,TRUE
,425,M0E0000000425,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BD,79560,newbalance,no,,46,12,grey,multi,,multi,,,,sporty,men,s15,,,,,M0E0000000425,,TRUE
,426,M0E0000000426,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BD,79560,newbalance,no,,46,12,grey,multi,,multi,,,,evening,men,s15,,,,,M0E0000000426,,TRUE
,427,M0E0000000427,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BD,79560,newbalance,no,,46,12,beige,multi,,multi,,,,business,men,s15,,,,,M0E0000000427,,TRUE
,428,M0E0000000428,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BD,79560,newbalance,no,,46,12,beige,multi,,multi,,,,sporty,men,s15,,,,,M0E0000000428,,TRUE
,429,M0E0000000429,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BD,79560,newbalance,no,,46,12,beige,multi,,multi,,,,evening,men,s15,,,,,M0E0000000429,,TRUE
,430,M0E0000000430,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BD,79560,newbalance,no,,46,12,white,multi,,multi,,,,business,men,s15,,,,,M0E0000000430,,TRUE
,431,M0E0000000431,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BD,79560,newbalance,no,,46,12,white,multi,,multi,,,,sporty,men,s15,,,,,M0E0000000431,,TRUE
,432,M0E0000000432,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BD,79560,newbalance,no,,46,12,white,multi,,multi,,,,evening,men,s15,,,,,M0E0000000432,,TRUE
,433,M0E0000000433,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BD,79560,newbalance,no,,46,12,blue,multi,,multi,,,,business,men,s15,,,,,M0E0000000433,,TRUE
,434,M0E0000000434,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BD,79560,newbalance,no,,46,12,blue,multi,,multi,,,,sporty,men,s15,,,,,M0E0000000434,,TRUE
,435,M0E0000000435,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BD,79560,newbalance,no,,46,12,blue,multi,,multi,,,,evening,men,s15,,,,,M0E0000000435,,TRUE
,436,M0E0000000436,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BD,79560,newbalance,no,,46,12,brown,multi,,multi,,,,business,men,s15,,,,,M0E0000000436,,TRUE
,437,M0E0000000437,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BD,79560,newbalance,no,,46,12,brown,multi,,multi,,,,sporty,men,s15,,,,,M0E0000000437,,TRUE
,438,M0E0000000438,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BD,79560,newbalance,no,,46,12,brown,multi,,multi,,,,evening,men,s15,,,,,M0E0000000438,,TRUE
,439,M0E0000000439,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BD,79560,newbalance,no,,46,12,turquoise,multi,,multi,,,,business,men,s15,,,,,M0E0000000439,,TRUE
,440,M0E0000000440,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BD,79560,newbalance,no,,46,12,turquoise,multi,,multi,,,,sporty,men,s15,,,,,M0E0000000440,,TRUE
,441,M0E0000000441,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BD,79560,newbalance,no,,46,12,turquoise,multi,,multi,,,,evening,men,s15,,,,,M0E0000000441,,TRUE
,442,M0E0000000442,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BD,79560,newbalance,no,,46,12,petrol,multi,,multi,,,,business,men,s15,,,,,M0E0000000442,,TRUE
,443,M0E0000000443,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BD,79560,newbalance,no,,46,12,petrol,multi,,multi,,,,sporty,men,s15,,,,,M0E0000000443,,TRUE
,444,M0E0000000444,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BD,79560,newbalance,no,,46,12,petrol,multi,,multi,,,,evening,men,s15,,,,,M0E0000000444,,TRUE
,445,M0E0000000445,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BD,79560,newbalance,no,,46,12,green,multi,,multi,,,,business,men,s15,,,,,M0E0000000445,,TRUE
,446,M0E0000000446,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BD,79560,newbalance,no,,46,12,green,multi,,multi,,,,sporty,men,s15,,,,,M0E0000000446,,TRUE
,447,M0E0000000447,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BD,79560,newbalance,no,,46,12,green,multi,,multi,,,,evening,men,s15,,,,,M0E0000000447,,TRUE
,448,M0E0000000448,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BD,79560,newbalance,no,,46,12,red,multi,,multi,,,,business,men,s15,,,,,M0E0000000448,,TRUE
,449,M0E0000000449,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BD,79560,newbalance,no,,46,12,red,multi,,multi,,,,sporty,men,s15,,,,,M0E0000000449,,TRUE
,450,M0E0000000450,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BD,79560,newbalance,no,,46,12,red,multi,,multi,,,,evening,men,s15,,,,,M0E0000000450,,TRUE
,451,M0E0000000451,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BE,79560,newbalance,no,,46.5,12.5,black,multi,,multi,,,,business,men,s15,,,,,M0E0000000451,,TRUE
,452,M0E0000000452,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BE,79560,newbalance,no,,46.5,12.5,black,multi,,multi,,,,sporty,men,s15,,,,,M0E0000000452,,TRUE
,453,M0E0000000453,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BE,79560,newbalance,no,,46.5,12.5,black,multi,,multi,,,,evening,men,s15,,,,,M0E0000000453,,TRUE
,454,M0E0000000454,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BE,79560,newbalance,no,,46.5,12.5,grey,multi,,multi,,,,business,men,s15,,,,,M0E0000000454,,TRUE
,455,M0E0000000455,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BE,79560,newbalance,no,,46.5,12.5,grey,multi,,multi,,,,sporty,men,s15,,,,,M0E0000000455,,TRUE
,456,M0E0000000456,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BE,79560,newbalance,no,,46.5,12.5,grey,multi,,multi,,,,evening,men,s15,,,,,M0E0000000456,,TRUE
,457,M0E0000000457,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BE,79560,newbalance,no,,46.5,12.5,beige,multi,,multi,,,,business,men,s15,,,,,M0E0000000457,,TRUE
,458,M0E0000000458,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BE,79560,newbalance,no,,46.5,12.5,beige,multi,,multi,,,,sporty,men,s15,,,,,M0E0000000458,,TRUE
,459,M0E0000000459,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BE,79560,newbalance,no,,46.5,12.5,beige,multi,,multi,,,,evening,men,s15,,,,,M0E0000000459,,TRUE
,460,M0E0000000460,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BE,79560,newbalance,no,,46.5,12.5,white,multi,,multi,,,,business,men,s15,,,,,M0E0000000460,,TRUE
,461,M0E0000000461,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BE,79560,newbalance,no,,46.5,12.5,white,multi,,multi,,,,sporty,men,s15,,,,,M0E0000000461,,TRUE
,462,M0E0000000462,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BE,79560,newbalance,no,,46.5,12.5,white,multi,,multi,,,,evening,men,s15,,,,,M0E0000000462,,TRUE
,463,M0E0000000463,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BE,79560,newbalance,no,,46.5,12.5,blue,multi,,multi,,,,business,men,s15,,,,,M0E0000000463,,TRUE
,464,M0E0000000464,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BE,79560,newbalance,no,,46.5,12.5,blue,multi,,multi,,,,sporty,men,s15,,,,,M0E0000000464,,TRUE
,465,M0E0000000465,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BE,79560,newbalance,no,,46.5,12.5,blue,multi,,multi,,,,evening,men,s15,,,,,M0E0000000465,,TRUE
,466,M0E0000000466,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BE,79560,newbalance,no,,46.5,12.5,brown,multi,,multi,,,,business,men,s15,,,,,M0E0000000466,,TRUE
,467,M0E0000000467,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BE,79560,newbalance,no,,46.5,12.5,brown,multi,,multi,,,,sporty,men,s15,,,,,M0E0000000467,,TRUE
,468,M0E0000000468,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BE,79560,newbalance,no,,46.5,12.5,brown,multi,,multi,,,,evening,men,s15,,,,,M0E0000000468,,TRUE
,469,M0E0000000469,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BE,79560,newbalance,no,,46.5,12.5,turquoise,multi,,multi,,,,business,men,s15,,,,,M0E0000000469,,TRUE
,470,M0E0000000470,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BE,79560,newbalance,no,,46.5,12.5,turquoise,multi,,multi,,,,sporty,men,s15,,,,,M0E0000000470,,TRUE
,471,M0E0000000471,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BE,79560,newbalance,no,,46.5,12.5,turquoise,multi,,multi,,,,evening,men,s15,,,,,M0E0000000471,,TRUE
,472,M0E0000000472,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BE,79560,newbalance,no,,46.5,12.5,petrol,multi,,multi,,,,business,men,s15,,,,,M0E0000000472,,TRUE
,473,M0E0000000473,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BE,79560,newbalance,no,,46.5,12.5,petrol,multi,,multi,,,,sporty,men,s15,,,,,M0E0000000473,,TRUE
,474,M0E0000000474,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BE,79560,newbalance,no,,46.5,12.5,petrol,multi,,multi,,,,evening,men,s15,,,,,M0E0000000474,,TRUE
,475,M0E0000000475,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BE,79560,newbalance,no,,46.5,12.5,green,multi,,multi,,,,business,men,s15,,,,,M0E0000000475,,TRUE
,476,M0E0000000476,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BE,79560,newbalance,no,,46.5,12.5,green,multi,,multi,,,,sporty,men,s15,,,,,M0E0000000476,,TRUE
,477,M0E0000000477,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BE,79560,newbalance,no,,46.5,12.5,green,multi,,multi,,,,evening,men,s15,,,,,M0E0000000477,,TRUE
,478,M0E0000000478,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BE,79560,newbalance,no,,46.5,12.5,red,multi,,multi,,,,business,men,s15,,,,,M0E0000000478,,TRUE
,479,M0E0000000479,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BE,79560,newbalance,no,,46.5,12.5,red,multi,,multi,,,,sporty,men,s15,,,,,M0E0000000479,,TRUE
,480,M0E0000000480,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BE,79560,newbalance,no,,46.5,12.5,red,multi,,multi,,,,evening,men,s15,,,,,M0E0000000480,,TRUE
,481,M0E0000000481,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BF,79560,newbalance,no,,47,13,black,multi,,multi,,,,business,men,s15,,,,,M0E0000000481,uk,TRUE
